Protein_ID	Species	Orthogroup	OG_Median_Intensity_All	OG_Median_Intensity_GramPos	OG_Median_Intensity_GramNeg	Protein_Mean_Relative_Intensity	Localization
WP_051245902.1	V_magna	OG0000035	0.0002540531652244	0.0006269752129611	0.0001021287922433	0.0003840921770551	Periplasmic
WP_205088133.1	V_magna	OG0001023	0.0002008819315065		0.0002008819315065	0.0003772884191218	Cytoplasmic Membrane
WP_028254946.1	V_magna	unique				0.0003676901073237	Cytoplasmic
WP_205088421.1	V_magna	OG0000060	0.0008902610080808	0.0013930609323057	0.0003265382800709	0.0003457599338647	Cytoplasmic
WP_028255446.1	V_magna	OG0000034	0.0050946310465901	0.0175774444574719	0.00035813106724	0.0003370816637759	Cytoplasmic
WP_205088474.1	V_magna	OG0000945	0.0001699172798758	3.9372746108e-06	0.0003358972851409	0.0003358972851409	Cytoplasmic
WP_028254936.1	V_magna	OG0000039	0.0003878863371622	0.0005284463181195	0.0002154758844843	0.0003328766028249	Cytoplasmic
WP_028254497.1	V_magna	OG0000206	2.63351032951e-05	0.0001328054883025	2.63351032951e-05	0.0003080438151541	Cytoplasmic
WP_205088395.1	V_magna	unique				0.0002962181982191	Cytoplasmic Membrane
WP_205087430.1	V_magna	OG0000285	0.000196619843833	0.0004718720890836	0.000196619843833	0.0002899126433173	Cytoplasmic Membrane
WP_028256129.1	V_magna	OG0000069	0.0007273803218562	0.0038502999317735	0.0003766305603293	0.0002809603219454	Cytoplasmic
WP_028254523.1	V_magna	OG0000439	3.33931504127e-05		3.33931504127e-05	0.0002754338164388	Cytoplasmic Membrane
WP_205087757.1	V_magna	OG0000850	0.0001502547909603	2.53955632026e-05	0.0002751140187179	0.0002751140187179	Cytoplasmic
WP_205087743.1	V_magna	unique				0.0002738370578952	Cytoplasmic
WP_028255161.1	V_magna	unique				0.0002616479221807	Extracellular
WP_028255012.1	V_magna	unique				0.0002607082711498	Cytoplasmic
WP_028254730.1	V_magna	OG0000258	0.0002578605380818	0.0008081909152503	0.0001475418036457	0.0002578605380818	Extracellular
WP_028255692.1	V_magna	OG0000451	0.0002448581170758		0.0002448581170758	0.0002448581170758	Outer Membrane
WP_028256117.1	V_magna	OG0000040	7.00171250759e-05		7.00171250759e-05	0.0002375474589457	Unknown
WP_028254528.1	V_magna	unique				0.0002371980465878	Cytoplasmic
WP_205087631.1	V_magna	OG0000048	0.0002858358581561	0.000343564880986	0.0002281068353262	0.0002281068353262	Outer Membrane
WP_038155322.1	V_magna	OG0000098	0.0003823274659629	0.0008066336272201	0.0003823274659629	0.0002274954108018	Cytoplasmic Membrane
WP_028254614.1	V_magna	OG0000305	0.0001947250117445	0.0003966641642126	0.0001691450922598	0.0002203049312293	Cytoplasmic Membrane
WP_038154598.1	V_magna	OG0000039	0.0003878863371622	0.0005284463181195	0.0002154758844843	0.0002154758844843	Cytoplasmic
WP_205087935.1	V_magna	OG0000062	0.0005985087687408	0.0026539650826302	0.0002153713887972	0.0002153713887972	Cytoplasmic
WP_028254691.1	V_magna	OG0000034	0.0050946310465901	0.0175774444574719	0.00035813106724	0.0002092363647556	Cytoplasmic
WP_205088473.1	V_magna	unique				0.0002053160760585	Cytoplasmic
WP_028254762.1	V_magna	OG0000061	0.0005143271491934	0.0005023244351565	0.0005898745745535	0.0002034008431651	Cytoplasmic
WP_205088396.1	V_magna	unique				0.0002029880219881	Cytoplasmic Membrane
WP_205088022.1	V_magna	unique				0.0001996382217429	Cytoplasmic Membrane
WP_205087287.1	V_magna	OG0000023	0.0001260856207337	0.0026788920868688	0.0001187034085243	0.0001948032314996	Cytoplasmic Membrane
WP_028255066.1	V_magna	OG0000045	0.0001030331362938	0.00010337248323	0.0001026937893576	0.000192333257386	Cytoplasmic Membrane
WP_028255567.1	V_magna	unique				0.0001900290306947	Cytoplasmic
WP_028256109.1	V_magna	unique				0.0001828092509487	Cytoplasmic
WP_028255927.1	V_magna	unique				0.0001756047938864	Periplasmic
WP_038155162.1	V_magna	OG0000003	0.0004514593048309	0.0022416433236034	4.6588332634e-05	0.0001694873434047	Periplasmic
WP_205087738.1	V_magna	OG0001021	0.0004413197124626	0.0007173767724572	0.0001652626524681	0.0001652626524681	Cytoplasmic
WP_006555663.1	V_magna	OG0000184	0.0006888534017656	0.0007324425393756	0.0004178471198354	0.0001615999502667	Cytoplasmic
WP_205088272.1	V_magna	unique				0.0001594041262629	Cytoplasmic
WP_028254534.1	V_magna	unique				0.0001576451374157	Cytoplasmic
WP_205087318.1	V_magna	OG0000065	3.85061659279e-05	9.78003745041e-05	2.90895397769e-05	0.000156276604103	Cytoplasmic
WP_028254604.1	V_magna	OG0000399	0.0001578847637778	0.0001587598830629	0.0001513898168658	0.0001513898168658	Cytoplasmic
WP_156886130.1	V_magna	unique				0.0001504690757971	Cytoplasmic Membrane
WP_205087582.1	V_magna	unique				0.0001500032207232	Cytoplasmic Membrane
WP_028256050.1	V_magna	OG0000600	0.0001492126563191	0.0002320171196801	0.0001492126563191	0.0001492126563191	Cytoplasmic
WP_028254681.1	V_magna	OG0000113	8.81541643725e-05	8.70935846197e-05	0.000148078260496	0.000148078260496	Cytoplasmic
WP_028254791.1	V_magna	unique				0.000147478081779	Cytoplasmic
WP_028256131.1	V_magna	OG0000171	0.000456614032384	0.000836736060444	8.19403217416e-05	0.0001447676409368	Cytoplasmic
WP_028254425.1	V_magna	OG0001018	0.0006008192009552	0.0010572772100822	0.0001443611918283	0.0001443611918283	Cytoplasmic
WP_028254556.1	V_magna	OG0000145	0.0013131741961211	0.0043891670496391	0.0002265309968747	0.0001406955283886	Cytoplasmic Membrane
WP_275114290.1	V_magna	OG0000634	0.0001387790972886		0.0001387790972886	0.0001387790972886	Cytoplasmic
WP_239447925.1	V_magna	unique				0.0001348512374062	Periplasmic
WP_028255629.1	V_magna	OG0000747	6.81556990958e-05		6.81556990958e-05	0.0001270512492986	Cytoplasmic
WP_028254685.1	V_magna	OG0000393	1.02385916343e-05	7.258394987e-06	0.0001232325893139	0.0001232325893139	Cytoplasmic
WP_028254529.1	V_magna	OG0000510	0.0001230344169888	0.0001888417411701	0.0001230344169888	0.0001230344169888	Cytoplasmic
WP_051245718.1	V_magna	OG0000070	0.0003903782679811	0.000973372322901	0.0001204516689514	0.0001204516689514	Cytoplasmic Membrane
WP_205088447.1	V_magna	OG0000023	0.0001260856207337	0.0026788920868688	0.0001187034085243	0.0001187034085243	Cytoplasmic Membrane
WP_028254669.1	V_magna	OG0000271	0.00011498804062	0.0001053966320619	0.00011498804062	0.00011498804062	Cytoplasmic
WP_028254918.1	V_magna	OG0000918	0.0001073106684056	0.0001021455821289	0.0001124757546824	0.0001124757546824	Cytoplasmic Membrane
WP_028255884.1	V_magna	unique				0.0001110565970988	Extracellular
WP_028254742.1	V_magna	OG0000276	0.0001315774652843	0.0005172871409778	0.0001069426219423	0.0001069426219423	Cytoplasmic
WP_205087553.1	V_magna	OG0001022	7.01636260447e-05		7.01636260447e-05	0.0001067295900465	Cytoplasmic Membrane
WP_205087921.1	V_magna	OG0000338	0.0002633342197948	0.0015561093621362	0.0002633342197948	0.0001055547728136	Cytoplasmic Membrane
WP_028255551.1	V_magna	unique				0.0001050448787867	Outer Membrane
WP_028254780.1	V_magna	unique				0.0001009877033765	Periplasmic
WP_028255723.1	V_magna	unique				9.83718890174e-05	Extracellular
WP_028254963.1	V_magna	OG0000281	9.37786459596e-05	7.76530616499e-05	9.37786459596e-05	9.37786459596e-05	Cytoplasmic
WP_205087459.1	V_magna	OG0000673	6.78263908258e-05		6.78263908258e-05	9.13205806277e-05	Cytoplasmic Membrane
WP_028255696.1	V_magna	OG0000138	3.64315773949e-05	3.64315773949e-05	5.36583471168e-05	8.956513626e-05	Cytoplasmic Membrane
WP_028255526.1	V_magna	OG0000714	8.4580985612e-05		8.4580985612e-05	8.59352667252e-05	Cytoplasmic Membrane
WP_028255600.1	V_magna	OG0000211	0.0001571043453614	0.0005071106318321	0.0001148522727208	8.50665044534e-05	Cytoplasmic Membrane
WP_205088348.1	V_magna	OG0000165	7.37139692224e-05	0.0002873053677513	6.26073402392e-05	8.48205982055e-05	Cytoplasmic
WP_028254697.1	V_magna	OG0000100	0.0003664582820885	0.0006713569292601	9.69348580378e-05	8.23438432526e-05	Cytoplasmic Membrane
WP_051245768.1	V_magna	unique				8.19627183368e-05	Extracellular
WP_028254679.1	V_magna	OG0000950	6.5803751064e-05	4.9936752049e-05	8.1670750079e-05	8.1670750079e-05	Cytoplasmic
WP_028254560.1	V_magna	OG0000107	0.0006985700420102	0.0006985700420102	0.0006870078909074	8.11074201054e-05	Cytoplasmic Membrane
WP_028254789.1	V_magna	unique				8.05320697796e-05	Cytoplasmic
WP_156886177.1	V_magna	OG0000003	0.0004514593048309	0.0022416433236034	4.6588332634e-05	7.90215514995e-05	Periplasmic
WP_028254676.1	V_magna	OG0000084	0.0004383042158628	0.0015237888831855	6.08057523435e-05	7.74501949651e-05	Cytoplasmic
WP_028255372.1	V_magna	OG0000619	0.0001208336438525	0.0001769716301279	7.49176639503e-05	7.49176639503e-05	Cytoplasmic
WP_083963088.1	V_magna	OG0000166	0.0001258071810414	0.0002704962115618	2.71035589805e-05	7.31110310768e-05	Cytoplasmic
WP_028255203.1	V_magna	OG0000127	0.0004121347570346	0.0020474015262947	7.23342036182e-05	7.23342036182e-05	Cytoplasmic
WP_028255026.1	V_magna	OG0000129	0.0003544293265817	0.0004541368468763	7.23496559852e-05	7.09715782302e-05	Cytoplasmic Membrane
WP_028255826.1	V_magna	OG0000040	7.00171250759e-05		7.00171250759e-05	7.00171250759e-05	Unknown
WP_239447903.1	V_magna	OG0000080	0.0008124683971189	0.001117681309605	0.0001117996045781	6.98948060461e-05	Cytoplasmic Membrane
WP_038155272.1	V_magna	OG0000348	0.0001222631166388	0.0001568351033043	0.0001222631166388	6.9817462953e-05	Cytoplasmic Membrane
WP_205088140.1	V_magna	unique				6.91896421935e-05	Cytoplasmic
WP_028255027.1	V_magna	OG0000134	6.91660474622e-05	0.0001447522563338	6.91660474622e-05	6.91660474622e-05	Cytoplasmic
WP_028254754.1	V_magna	unique				6.836198309e-05	Cytoplasmic
WP_028255054.1	V_magna	unique				6.76014932658e-05	Cytoplasmic Membrane
WP_205087550.1	V_magna	unique				6.64424058173e-05	Cytoplasmic Membrane
WP_211219561.1	V_magna	OG0000040	7.00171250759e-05		7.00171250759e-05	6.50309989619e-05	Unknown
WP_051245777.1	V_magna	OG0000040	7.00171250759e-05		7.00171250759e-05	6.38341992234e-05	Outer Membrane
WP_275114253.1	V_magna	OG0000469	8.44011499242e-05	9.81988265387e-05	6.35538609785e-05	6.35538609785e-05	Cytoplasmic Membrane
WP_028255724.1	V_magna	unique				6.17769352211e-05	Outer Membrane
WP_028255477.1	V_magna	OG0000176	0.0008377664435067	0.0030663353622733	8.38229724901e-05	6.1123879698e-05	Cytoplasmic Membrane
WP_028255972.1	V_magna	OG0000355	3.58467229777e-05	1.19631489919e-05	5.97302969635e-05	5.97302969635e-05	Cytoplasmic
WP_028254686.1	V_magna	OG0000043	0.0027816240283703	0.0027816240283703	0.0023164690546297	5.87485702192e-05	Cytoplasmic
WP_028255766.1	V_magna	OG0000110	0.0003468770149429	0.0016302983847818	5.86127697705e-05	5.86127697705e-05	Cytoplasmic
WP_028255905.1	V_magna	OG0000585	5.84513880081e-05	0.0001046386242224	5.84513880081e-05	5.84513880081e-05	Cytoplasmic
WP_205088174.1	V_magna	OG0000008	0.0001116801003372	0.0001043744391526	0.0001670269182255	5.74527568401e-05	Cytoplasmic
WP_205088367.1	V_magna	OG0001013	0.0001704068149266	0.0002843952731947	5.64183566584e-05	5.64183566584e-05	Cytoplasmic
WP_205087657.1	V_magna	unique				5.63884673243e-05	Cytoplasmic
WP_239447772.1	V_magna	unique				5.62603649556e-05	Cytoplasmic Membrane
WP_028254979.1	V_magna	OG0000472	2.0513355098e-06	1.4234810428e-06	2.89472961646e-05	5.58432568193e-05	Cytoplasmic
WP_028254932.1	V_magna	OG0000247	5.58411153854e-05	0.0011338715892156	2.97298437884e-05	5.58411153854e-05	Cytoplasmic
WP_028255550.1	V_magna	OG0001027	0.0009273777792859		0.0009273777792859	5.4979679708e-05	Outer Membrane
WP_028255299.1	V_magna	OG0000015	0.0004020016233242	0.0007006651555772	0.0001172143253692	5.4534650305e-05	Periplasmic
WP_028254806.1	V_magna	OG0000139	6.22420350684e-05	6.30069759116e-05	2.8373239287e-05	5.41091286932e-05	Cytoplasmic
WP_205087623.1	V_magna	OG0000159	6.91908722356e-05	0.0003668645118079	2.35251875567e-05	5.40954776735e-05	Cytoplasmic
WP_205088361.1	V_magna	OG0000058	0.0008075641456153	0.0017088226234731	0.0004900505573698	5.40119630499e-05	Cytoplasmic
WP_028255163.1	V_magna	OG0000018	7.7719486784e-06	4.4350477217e-06	4.95478186022e-05	5.2713935214e-05	Cytoplasmic
WP_028254675.1	V_magna	OG0000120	0.0007484953856836	0.0004369707288671	0.0009575448392844	5.24461946388e-05	Cytoplasmic
WP_051245730.1	V_magna	OG0001010	0.0001411127727104	0.0002300012670733	5.22242783476e-05	5.22242783476e-05	Cytoplasmic Membrane
WP_028254947.1	V_magna	unique				5.15109403597e-05	Cytoplasmic Membrane
WP_028255119.1	V_magna	OG0001011	3.69830225695e-05	2.29292169283e-05	5.10368282108e-05	5.10368282108e-05	Cytoplasmic
WP_205087999.1	V_magna	OG0000647	0.0002264104627667		0.0002264104627667	4.80036298888e-05	Cytoplasmic Membrane
WP_205087421.1	V_magna	OG0000162	0.0003633645256068	0.0005112082139719	0.0003393419585968	4.79359986013e-05	Cytoplasmic
WP_275114250.1	V_magna	OG0000241	4.75759068168e-05	0.0012547147702943	2.70965008004e-05	4.75759068168e-05	Cytoplasmic Membrane
WP_239447725.1	V_magna	OG0000014	0.0003891781903012	0.0010466637134823	8.9437562243e-06	4.70670090964e-05	Cytoplasmic Membrane
WP_244869481.1	V_magna	OG0000432	4.65055628493e-05		4.65055628493e-05	4.65055628493e-05	Cytoplasmic Membrane
WP_028255649.1	V_magna	OG0000700	2.38803118093e-05		2.38803118093e-05	4.59578023147e-05	Cytoplasmic
WP_028254694.1	V_magna	OG0000124	0.0001936196254037	0.0004212895568268	0.0001192878698119	4.495611422e-05	Cytoplasmic Membrane
WP_028255730.1	V_magna	OG0000219	0.0004767467718596	0.0015047856321246	5.44277120995e-05	4.48395924243e-05	Cytoplasmic
WP_028255272.1	V_magna	unique				4.27209276753e-05	Cytoplasmic
WP_028255385.1	V_magna	OG0000005	4.89628037283e-05	6.80179756859e-05	1.24453530959e-05	4.19950526104e-05	Cytoplasmic Membrane
WP_071838080.1	V_magna	OG0000179	0.000115422392436	0.0001498551035271	4.92073294672e-05	4.13600515426e-05	Cytoplasmic
WP_028255761.1	V_magna	OG0000117	6.23766763089e-05	8.36159035721e-05	4.1025898727e-05	4.1025898727e-05	Cytoplasmic Membrane
WP_028256056.1	V_magna	OG0000081	5.8401775245e-05	5.8401775245e-05	0.0002747520396544	4.07706858422e-05	Cytoplasmic
WP_205087561.1	V_magna	unique				3.83795209832e-05	Cytoplasmic
WP_205087346.1	V_magna	OG0000279	0.0002736257448526	0.0004095360628514	3.57865482181e-05	3.80927227686e-05	Cytoplasmic
WP_028254836.1	V_magna	unique				3.66875303211e-05	Cytoplasmic Membrane
WP_169718807.1	V_magna	OG0000778	0.000574318872896	0.0011125909412722	3.60468045198e-05	3.60468045198e-05	Cytoplasmic
WP_239448052.1	V_magna	OG0000067	0.0041002303236036	0.0041002303236036	0.0037735474794168	3.36006705614e-05	Cytoplasmic
WP_205087761.1	V_magna	OG0001022	7.01636260447e-05		7.01636260447e-05	3.35976620429e-05	Cytoplasmic Membrane
WP_028255729.1	V_magna	OG0000279	0.0002736257448526	0.0004095360628514	3.57865482181e-05	3.34803736676e-05	Cytoplasmic
WP_205087671.1	V_magna	OG0000007	9.40847804381e-05	0.0001840133788508	5.8458509059e-06	3.33619061721e-05	Cytoplasmic Membrane
WP_028255732.1	V_magna	OG0000210	9.50113773805e-05	0.0002978527710359	2.97639956219e-05	3.33265762858e-05	Cytoplasmic
WP_205087889.1	V_magna	OG0000743	3.24581848222e-05		3.24581848222e-05	3.30857001443e-05	Cytoplasmic Membrane
WP_205087128.1	V_magna	OG0000213	7.72748888591e-05	7.72748888591e-05	0.000108825253737	3.25391276312e-05	Cytoplasmic
WP_028255627.1	V_magna	OG0000772	1.85071053236e-05	4.7045787867e-06	3.23096318605e-05	3.23096318605e-05	Cytoplasmic
WP_028254680.1	V_magna	OG0000155	0.0001312563246274	0.000195597027391	6.69156218638e-05	3.15064723057e-05	Cytoplasmic
WP_028255226.1	V_magna	unique				3.12236386368e-05	Cytoplasmic
WP_028255878.1	V_magna	OG0000265	0.0004617771062684	0.0005463994071381	3.11639514027e-05	3.11639514027e-05	Cytoplasmic
WP_275114263.1	V_magna	OG0000623	3.09635551525e-05	0.0008830300748628	3.09635551525e-05	3.09635551525e-05	Cytoplasmic
WP_205087536.1	V_magna	OG0000025	0.0003697797786357	0.000219699522731	0.0004984965100482	2.89527648318e-05	Cytoplasmic Membrane
WP_028254808.1	V_magna	OG0000010	0.0007414109204657	0.0018150400113628	0.0001766261055742	2.82709524414e-05	Cytoplasmic Membrane
WP_028254788.1	V_magna	unique				2.80069844602e-05	Cytoplasmic Membrane
WP_205087483.1	V_magna	OG0000124	0.0001936196254037	0.0004212895568268	0.0001192878698119	2.79943471192e-05	Cytoplasmic Membrane
WP_205087420.1	V_magna	unique				2.73615053965e-05	Cytoplasmic
WP_028255782.1	V_magna	OG0000019	0.0060075253119252	0.0073609893217877	0.0040936866754645	2.69938710792e-05	Cytoplasmic
WP_051245627.1	V_magna	OG0000300	0.0002585899891789	0.0019357497228332	0.0002288550143379	2.69383459836e-05	Cytoplasmic
WP_028254951.1	V_magna	unique				2.68318337146e-05	Cytoplasmic Membrane
WP_028255641.1	V_magna	OG0000724	1.414582955e-05		1.414582955e-05	2.66928590228e-05	Cytoplasmic
WP_028255599.1	V_magna	OG0000969	0.0002595303210459	0.0004925648440678	2.6495798024e-05	2.6495798024e-05	Cytoplasmic
WP_028255819.1	V_magna	unique				2.59845274332e-05	Cytoplasmic
WP_205087876.1	V_magna	unique				2.53287265332e-05	Cytoplasmic
WP_028255009.1	V_magna	unique				2.47134187608e-05	Cytoplasmic
WP_028255052.1	V_magna	OG0000024	5.49791144986e-05	0.0001939998851483	1.98467951184e-05	2.4671737844e-05	Cytoplasmic Membrane
WP_028254851.1	V_magna	unique				2.4557482551e-05	Cytoplasmic Membrane
WP_028254781.1	V_magna	OG0001023	0.0002008819315065		0.0002008819315065	2.44754438911e-05	Cytoplasmic Membrane
WP_028254483.1	V_magna	unique				2.37628851481e-05	Cytoplasmic Membrane
WP_028256083.1	V_magna	OG0000046	0.0005859744781744	0.0010111144990709	5.86870005203e-05	2.30986706003e-05	Cytoplasmic
WP_275114288.1	V_magna	OG0000634	0.0001387790972886		0.0001387790972886	2.29244052905e-05	Periplasmic
WP_239447770.1	V_magna	OG0000262	7.25097447266e-05	0.0001856680891672	2.20496164244e-05	2.20496164244e-05	Cytoplasmic
WP_051245884.1	V_magna	unique				2.13318303256e-05	Cytoplasmic Membrane
WP_028256128.1	V_magna	OG0000237	0.000238978556686	0.000238978556686	0.0001494304765869	2.13074878957e-05	Cytoplasmic
WP_028255071.1	V_magna	OG0001025	0.0002044898882347		0.0002044898882347	2.12972004767e-05	Cytoplasmic Membrane
WP_028255687.1	V_magna	OG0000283	0.0039324172497666	0.0039382562831535	2.09396631079e-05	2.09396631079e-05	Cytoplasmic
WP_028255699.1	V_magna	OG0000099	2.33561353392e-05	2.34767190302e-05	2.02841385545e-05	2.02841385545e-05	Cytoplasmic
WP_038154794.1	V_magna	OG0000111	0.0001306033300973		0.0001306033300973	2.02145288323e-05	Cytoplasmic Membrane
WP_205087779.1	V_magna	OG0000048	0.0002858358581561	0.000343564880986	0.0002281068353262	2.01417459219e-05	Outer Membrane
WP_028254736.1	V_magna	unique				1.95163797084e-05	Cytoplasmic Membrane
WP_028255856.1	V_magna	OG0000131	0.0004877585018821	0.0011348632750595	0.0002936703762045	1.92145857532e-05	Cytoplasmic
WP_028254977.1	V_magna	OG0000840	1.10223514614e-05	2.9587794014e-06	1.90859235214e-05	1.90859235214e-05	Cytoplasmic
WP_205088360.1	V_magna	OG0000082	0.0006896436224197	0.0026402502770601	0.0001392181186596	1.86368235027e-05	Cytoplasmic
WP_051245863.1	V_magna	OG0000627	6.39861886884e-05	6.8212008019e-05	1.84135563863e-05	1.84135563863e-05	Cytoplasmic
WP_028255702.1	V_magna	unique				1.83601908272e-05	Cytoplasmic
WP_205088657.1	V_magna	unique				1.82258350661e-05	Outer Membrane
WP_028255278.1	V_magna	OG0000330	9.9906759952e-06	3.69042551721e-05	9.9861536379e-06	1.78555632833e-05	Cytoplasmic
